Date,ADSK,ORCL,PTC,CDNS,FICO,CRM,SNPS,INTU,TYL,ADBE,ANSS,ANET,CSCO,MSI,FFIV,JNPR,APH,GLW,TDY,ROP,TRMB,KEYS,ZBRA,TEL,JBL,IT,CTSH,EPAM,ACN,IBM,VRSN,AKAM,TER,KLAC,LRCX,AMAT,ENPH,QCOM,AVGO,SWKS,FSLR,QRVO,TXN,AMD,ADI,INTC,ON,NXPI,NVDA,MCHP,MU,MPWR,GEN,FTNT,NOW,MSFT,PANW,CDW,NTAP,STX,HPQ,WDC,AAPL,HPE
2020-01-16,192.5,51.97089385986328,80.81999969482422,73.05999755859375,407.8399963378906,182.69000244140625,149.69000244140625,269.77545166015625,312.19000244140625,345.3800048828125,266.80999755859375,54.8125,43.3204345703125,163.27780151367188,138.67999267578125,22.061840057373047,52.719200134277344,26.59581184387207,377.5400085449219,367.301513671875,43.93000030517578,103.37000274658203,253.92999267578125,92.8614730834961,42.09507369995117,160.9199981689453,58.8824577331543,233.7100067138672,198.06072998046875,108.31639862060547,213.5399932861328,95.81999969482422,69.3170166015625,171.32591247558594,290.5330810546875,60.79594802856445,30.829999923706055,83.77941131591797,270.13555908203125,114.23747253417969,53.93000030517578,113.80000305175781,116.48141479492188,49.77000045776367,110.57029724121094,53.33040237426758,25.030000686645508,125.73821258544922,61.990264892578125,51.192447662353516,56.70383834838867,175.068359375,14.711657524108887,23.81800079345703,310.0199890136719,160.1277313232422,81.086669921875,137.66921997070312,57.89004898071289,52.02710723876953,19.030237197875977,67.7821044921875,76.77922821044922,13.733110427856445
2020-01-17,193.35000610351562,51.68960952758789,80.13999938964844,73.7300033569336,404.9700012207031,182.22999572753906,151.86000061035156,275.6022033691406,309.0299987792969,349.739990234375,270.2799987792969,55.467498779296875,43.2939567565918,166.35708618164062,137.0,21.88463592529297,52.55593490600586,26.640121459960938,376.8800048828125,371.2510986328125,44.13999938964844,105.37000274658203,252.74000549316406,93.49609375,42.19269943237305,161.1699981689453,59.184173583984375,232.42999267578125,198.26922607421875,108.5754623413086,214.0,95.30999755859375,69.11054992675781,169.2614288330078,292.47979736328125,60.4496955871582,31.5,87.53985595703125,271.6663818359375,115.23980712890625,53.52000045776367,114.73999786376953,117.85955810546875,50.93000030517578,110.8858871459961,53.276771545410156,25.0,125.41958618164062,62.07742691040039,51.470008850097656,56.68416976928711,176.30123901367188,14.843578338623047,23.49799919128418,312.5199890136719,161.02391052246094,80.69000244140625,130.65211486816406,55.26915740966797,51.6466178894043,19.293691635131836,67.37740325927734,77.6292495727539,13.149648666381836
2020-01-21,195.83999633789062,51.773990631103516,78.87000274658203,74.5999984741211,407.5299987792969,185.27000427246094,153.5800018310547,277.70684814453125,310.8399963378906,350.0,273.82000732421875,55.310001373291016,43.09964370727539,167.1316680908203,135.0399932861328,21.725154876708984,51.984519958496094,26.32994270324707,383.3299865722656,369.80419921875,44.18000030517578,104.87000274658203,252.4199981689453,92.8614730834961,41.79244613647461,161.22999572753906,58.731597900390625,231.80999755859375,198.22183227539062,109.25057220458984,214.44000244140625,94.94999694824219,70.34941864013672,169.337158203125,293.12548828125,60.78633117675781,31.260000228881836,86.28941345214844,271.03302001953125,114.89643096923828,51.54999923706055,114.87000274658203,117.10787200927734,51.04999923706055,110.73735046386719,54.1259765625,24.790000915527344,125.53204345703125,61.74372863769531,51.39004135131836,57.97200393676758,176.85458374023438,14.801362991333008,23.527999877929688,312.9800109863281,160.44573974609375,81.07666778564453,129.9169921875,53.62224578857422,51.62124252319336,19.284912109375,67.90055084228516,77.10315704345703,12.975481033325195
2020-01-22,194.72999572753906,51.30519485473633,79.94999694824219,74.80000305175781,410.9700012207031,182.75,153.42999267578125,282.841796875,311.4800109863281,350.05999755859375,274.7300109863281,55.68000030517578,43.33810806274414,167.8873291015625,132.27999877929688,21.63654899597168,51.20181655883789,26.27676773071289,375.3800048828125,367.2623596191406,44.2400016784668,105.51000213623047,253.75,92.34815979003906,41.82172775268555,160.92999267578125,58.63730239868164,232.50999450683594,198.46823120117188,112.95584106445312,214.08999633789062,95.5999984741211,72.35517883300781,170.5872802734375,295.6514892578125,61.449981689453125,31.6200008392334,84.8564224243164,275.3438720703125,115.97299194335938,50.560001373291016,116.33000183105469,119.32722473144531,51.43000030517578,111.76760864257812,56.07469177246094,24.799999237060547,126.1692886352539,62.28411865234375,51.441776275634766,58.168617248535156,176.37890625,14.88578987121582,23.558000564575195,312.8500061035156,159.6748046875,81.24333190917969,130.3943328857422,53.54254913330078,51.80727005004883,19.25856590270996,67.7821044921875,77.37837982177734,13.088688850402832
2020-01-23,198.60000610351562,51.54897689819336,85.06999969482422,75.41999816894531,415.0799865722656,183.97999572753906,154.9600067138672,281.18536376953125,311.75,351.760009765625,277.7099914550781,57.51499938964844,43.27627944946289,167.22608947753906,133.9600067138672,21.698570251464844,51.06256103515625,26.188146591186523,368.1300048828125,369.9997253417969,44.38999938964844,104.16000366210938,254.36000061035156,93.67342376708984,42.182926177978516,161.27000427246094,58.97674560546875,230.3000030517578,199.67184448242188,112.15514373779297,215.02000427246094,96.44000244140625,74.93122100830078,172.87905883789062,296.6770935058594,61.449981689453125,32.06999969482422,83.97110748291016,281.2208251953125,118.97069549560547,52.02000045776367,118.68000030517578,120.14159393310547,51.709999084472656,112.17597198486328,56.602108001708984,25.469999313354492,127.82793426513672,62.96894454956055,51.869876861572266,58.198116302490234,177.6797332763672,14.98604965209961,23.81399917602539,311.4599914550781,160.65769958496094,81.63333129882812,132.44700622558594,53.63108825683594,53.067142486572266,19.407855987548828,70.01287841796875,77.75102233886719,13.20190143585205
2020-01-24,199.19000244140625,50.695762634277344,86.05000305175781,74.58000183105469,409.29998779296875,182.11000061035156,154.0500030517578,280.6982116699219,309.8999938964844,351.3699951171875,277.3399963378906,59.51250076293945,43.143798828125,169.70089721679688,135.82000732421875,21.778310775756836,50.59199523925781,26.019760131835938,361.8699951171875,368.4160461425781,44.08000183105469,102.9800033569336,252.6999969482422,91.8348617553711,41.831478118896484,160.57000732421875,58.85417175292969,227.57000732421875,197.6721649169922,110.34174346923828,212.75,95.5199966430664,70.89019012451172,169.89590454101562,291.0933532714844,59.63216781616211,32.70000076293945,81.82617950439453,285.04779052734375,113.51358795166016,51.939998626708984,113.38999938964844,116.80357360839844,50.349998474121094,109.12237548828125,61.20570373535156,24.989999771118164,126.76899719238281,62.376258850097656,50.43976593017578,56.7824821472168,177.93215942382812,14.811918258666992,23.597999572753906,309.3900146484375,159.0387725830078,80.96666717529297,131.6736297607422,52.95815658569336,53.464561462402344,19.302478790283203,68.62110900878906,77.52694702148438,12.85356330871582
2020-01-27,195.8699951171875,49.401878356933594,84.19999694824219,72.62000274658203,403.75,180.7100067138672,150.3800048828125,276.4889221191406,308.70001220703125,346.8999938964844,270.70001220703125,58.74250030517578,41.92500686645508,168.13287353515625,132.6999969482422,21.68085289001465,49.28110122680664,25.31077766418457,370.4100036621094,364.1534729003906,43.04999923706055,100.01000213623047,243.22999572753906,90.37894439697266,40.41594696044922,159.6300048828125,58.24130630493164,226.83999633789062,195.7576904296875,108.8188247680664,209.77000427246094,94.2300033569336,68.32396697998047,161.28746032714844,278.98583984375,56.79482650756836,29.950000762939453,79.45307922363281,271.8775329589844,108.47408294677734,50.4900016784668,109.9800033569336,113.0360107421875,49.2599983215332,104.14751434326172,58.72066116333008,23.65999984741211,122.24288940429688,59.81625747680664,48.44513702392578,54.47225570678711,170.90377807617188,14.474199295043945,22.88599967956543,307.6300048828125,156.37918090820312,79.28333282470703,127.80707550048828,51.4971809387207,51.299930572509766,18.951204299926758,65.798095703125,75.24725341796875,12.644564628601074
2020-01-28,200.02999877929688,50.12382888793945,84.41000366210938,74.18000030517578,408.94000244140625,182.85000610351562,152.0500030517578,280.7761535644531,313.69000244140625,354.6300048828125,278.3599853515625,59.18000030517578,42.18995666503906,169.14358520507812,126.0,20.60877227783203,49.655643463134766,24.81448745727539,380.5299987792969,369.4523010253906,43.369998931884766,102.13999938964844,247.97999572753906,91.55487823486328,40.37690734863281,161.5500030517578,59.02388381958008,233.3300018310547,199.2548828125,109.54888153076172,210.97000122070312,94.83000183105469,69.95613098144531,166.60972595214844,286.48779296875,57.89128494262695,32.2400016784668,81.36979675292969,280.0419006347656,111.1748046875,51.11000061035156,113.55999755859375,114.5842056274414,50.529998779296875,106.09661865234375,60.168785095214844,24.170000076293945,124.33260345458984,61.751197814941406,49.0190544128418,55.514320373535156,175.0101318359375,14.606121063232422,23.507999420166016,314.04998779296875,159.4435577392578,79.7066650390625,129.32510375976562,50.399234771728516,52.39916229248047,19.003890991210938,67.52546691894531,77.37594604492188,12.731645584106445
2020-01-29,199.74000549316406,49.88005828857422,83.43000030517578,73.13999938964844,409.3500061035156,181.77000427246094,150.44000244140625,278.5935974121094,316.2300109863281,351.6600036621094,277.7200012207031,58.76250076293945,41.55405807495117,169.4741973876953,125.66000366210938,20.165760040283203,49.660438537597656,25.124671936035156,376.1700134277344,369.9997253417969,43.41999816894531,95.66000366210938,250.1699981689453,91.52687072753906,40.02546310424805,162.13999938964844,59.32560348510742,233.42999267578125,197.093994140625,108.0887451171875,212.1300048828125,94.83999633789062,68.85493469238281,162.62277221679688,283.19268798828125,57.53541564941406,32.560001373291016,80.53009033203125,279.3379821777344,109.41145324707031,50.900001525878906,112.56999969482422,112.30220031738281,47.5099983215332,105.0942153930664,59.29275894165039,23.8799991607666,124.31383514404297,61.14606475830078,48.200504302978516,54.364112854003906,172.31137084960938,14.606121063232422,23.45400047302246,312.92999267578125,161.92971801757812,79.18333435058594,128.752197265625,49.17732620239258,49.896305084228516,18.819477081298828,65.89679718017578,78.99560546875,12.557479858398438
2020-01-30,198.99000549316406,49.98320007324219,84.79000091552734,73.16000366210938,409.8900146484375,185.6699981689453,150.82000732421875,279.28533935546875,321.42999267578125,356.739990234375,280.1400146484375,57.935001373291016,41.721866607666016,170.08815002441406,125.12000274658203,20.307523727416992,48.91615295410156,24.53975486755371,373.989990234375,380.6756286621094,43.43000030517578,95.29000091552734,246.32000732421875,89.4269790649414,38.85397720336914,163.25,58.90132141113281,231.9199981689453,197.48257446289062,107.36654663085938,213.33999633789062,94.61000061035156,67.69471740722656,163.75917053222656,295.2810974121094,57.94899368286133,33.4900016784668,80.119384765625,277.3057861328125,107.87083435058594,50.720001220703125,111.79000091552734,112.1489486694336,48.779998779296875,104.29600524902344,59.417903900146484,23.940000534057617,123.33927154541016,61.21330261230469,47.77711486816406,54.09868240356445,173.2821502685547,14.933283805847168,23.666000366210938,341.6199951171875,166.4973602294922,79.33333587646484,127.76883697509766,48.56637954711914,49.36360168457031,18.90729522705078,66.0942153930664,78.88113403320312,12.557479858398438
2020-01-31,196.85000610351562,49.17686462402344,83.12000274658203,72.11000061035156,402.3800048828125,182.30999755859375,147.50999450683594,273.1954650878906,323.67999267578125,351.1400146484375,274.3299865722656,55.834999084472656,40.6002197265625,167.18832397460938,122.12000274658203,20.325244903564453,47.76371383666992,23.653526306152344,365.05999755859375,373.1282653808594,42.52000045776367,92.98999786376953,239.02000427246094,86.02986907958984,37.965614318847656,160.77999877929688,57.87357711791992,228.13999938964844,194.48768615722656,112.83024597167969,208.13999938964844,93.3499984741211,64.88270568847656,156.95957946777344,283.18310546875,55.77531433105469,31.520000457763672,77.86492919921875,268.47271728515625,105.01235961914062,49.58000183105469,105.86000061035156,108.75077819824219,47.0,101.86425018310547,57.14738845825195,23.149999618530273,118.87874603271484,58.8774299621582,45.857749938964844,52.19151306152344,166.1664276123047,14.996604919433594,23.07200050354004,338.2300109863281,164.0400848388672,78.26000213623047,124.5419692993164,47.28248596191406,48.18828582763672,18.722875595092773,64.65309143066406,75.3836441040039,12.130768775939941
2020-02-03,199.25999450683594,49.77691650390625,84.91000366210938,72.83000183105469,415.8299865722656,185.4199981689453,150.25999450683594,275.5534973144531,329.2699890136719,358.0,281.3299865722656,56.317501068115234,41.09480667114258,166.27207946777344,121.7699966430664,20.511310577392578,47.994205474853516,23.848493576049805,369.3399963378906,371.2218322753906,43.5099983215332,93.20999908447266,242.5500030517578,87.72842407226562,39.1566162109375,163.85000610351562,59.0333137512207,234.25,196.94236755371094,114.8241958618164,210.55999755859375,93.68000030517578,66.66234588623047,160.92759704589844,292.8976745605469,57.439239501953125,32.91999816894531,78.93283081054688,268.534423828125,106.75714111328125,50.2400016784668,107.55999755859375,111.22955322265625,48.02000045776367,102.0962905883789,57.58539581298828,19.90999984741211,117.79170989990234,59.848628997802734,45.890682220458984,52.86983871459961,170.08834838867188,15.663321495056152,23.29800033569336,343.20001220703125,168.03919982910156,78.65666961669922,126.87147521972656,47.84917449951172,49.000030517578125,18.705310821533203,66.37059020996094,75.17662048339844,12.313643455505371
2020-02-04,203.94000244140625,50.66762161254883,87.11000061035156,74.41999816894531,421.5799865722656,188.33999633789062,155.80999755859375,283.4654235839844,337.44000244140625,366.739990234375,289.2200012207031,57.83000183105469,42.05747985839844,168.43516540527344,123.30000305175781,20.67965316772461,49.86211395263672,24.44226837158203,378.0,377.5570068359375,44.310001373291016,94.66999816894531,247.8699951171875,88.96968841552734,39.683780670166016,154.0,59.80647277832031,238.60000610351562,201.42520141601562,117.0536117553711,214.47999572753906,95.22000122070312,69.28752136230469,169.3277130126953,309.00299072265625,60.60359191894531,36.900001525878906,81.16901397705078,274.1385192871094,109.47642517089844,52.66999816894531,107.88999938964844,113.99677276611328,49.45000076293945,104.3795394897461,58.51506042480469,19.81999969482422,122.29908752441406,61.54202651977539,47.84767532348633,54.560726165771484,177.28173828125,16.010385513305664,24.016000747680664,352.0299987792969,173.57046508789062,80.0633316040039,129.9838104248047,49.478389739990234,49.86248779296875,18.92485809326172,67.54520416259766,77.65848541259766,12.557479858398438
2020-02-05,202.0800018310547,51.323944091796875,86.37999725341797,74.31999969482422,410.80999755859375,185.49000549316406,154.2100067138672,282.38385009765625,330.239990234375,365.54998779296875,283.95001220703125,57.477500915527344,42.790531158447266,166.89552307128906,125.2300033569336,20.688514709472656,50.241458892822266,25.071496963500977,379.82000732421875,377.1268310546875,45.0099983215332,95.4000015258789,247.80999755859375,90.49093627929688,39.429969787597656,154.30999755859375,61.25849914550781,232.10000610351562,201.13140869140625,122.7214584350586,213.25999450683594,95.94999694824219,70.08393859863281,162.2061004638672,309.2119140625,61.3634147644043,36.90999984741211,82.97620391845703,279.2237243652344,111.03557586669922,53.099998474121094,111.31999969482422,119.37796783447266,49.84000015258789,108.29631805419922,60.195594787597656,21.149999618530273,125.78508758544922,62.445980072021484,51.04662322998047,55.80923843383789,181.52395629882812,16.110841751098633,23.95599937438965,338.5,173.35845947265625,80.55332946777344,129.8787841796875,51.17842102050781,46.27732849121094,19.12683868408203,67.2293472290039,78.29170227050781,12.966773986816406
2020-02-06,206.0,51.29581069946289,85.81999969482422,74.54000091552734,413.7200012207031,186.72999572753906,154.77000427246094,286.6710510253906,333.010009765625,367.4599914550781,285.8800048828125,58.130001068115234,43.00249099731445,169.01132202148438,123.5999984741211,20.484725952148438,49.91973876953125,24.965145111083984,380.82000732421875,376.4326477050781,44.54999923706055,96.48999786376953,252.08999633789062,88.3163833618164,39.02970504760742,154.2899932861328,67.34002685546875,234.77999877929688,202.97007751464844,123.0589828491211,216.94000244140625,96.94999694824219,70.17244720458984,162.6417236328125,307.21771240234375,60.77671813964844,38.38999938964844,82.70238494873047,281.2559509277344,109.21656036376953,52.650001525878906,109.7699966430664,119.4500961303711,49.31999969482422,107.47026062011719,60.26747512817383,20.90999984741211,126.82524108886719,63.315093994140625,51.032508850097656,57.68690872192383,176.5439453125,16.083446502685547,24.266000747680664,341.70001220703125,176.95281982421875,82.02333068847656,128.5421905517578,51.48832321166992,46.64090347290039,19.179529190063477,67.81171417236328,79.20750427246094,12.99289608001709
2020-02-07,207.00999450683594,51.30519485473633,84.02999877929688,73.55000305175781,417.6000061035156,185.72000122070312,154.27999877929688,287.1582336425781,329.739990234375,366.0899963378906,284.8299865722656,57.942501068115234,42.36659240722656,169.51194763183594,123.58000183105469,21.05177879333496,49.63162612915039,24.530893325805664,384.239990234375,376.82379150390625,43.38999938964844,94.5,247.25999450683594,87.00045776367188,37.828948974609375,152.5800018310547,65.61455535888672,233.02000427246094,200.5248565673828,121.68672943115234,205.07000732421875,96.12000274658203,68.2846450805664,156.35348510742188,299.50689697265625,59.35323715209961,38.04999923706055,79.79078674316406,277.3321838378906,105.74552154541016,52.459999084472656,105.1500015258789,116.0068359375,49.72999954223633,104.20318603515625,59.3062744140625,20.450000762939453,123.93901824951172,62.652679443359375,49.96462631225586,55.91737365722656,174.94219970703125,18.019672393798828,23.422000885009766,341.05999755859375,177.203369140625,81.94000244140625,126.65188598632812,50.77112579345703,45.74462890625,19.082927703857422,66.1633071899414,78.13086700439453,12.836148262023926
